Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,0,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity
2024,9,25,22,30,18.5,17,17,8,2.9000000000000004,90.24
2024,9,25,23,30,18.2,0,0,0,3,92.67
2024,9,26,0,30,18.1,0,0,0,3,93.47
2024,9,26,1,30,18.1,0,0,0,2.7,93.61
2024,9,26,2,30,18,0,0,0,2.5,94.39
2024,9,26,3,30,18.1,0,0,0,2.4000000000000004,94.10000000000001
2024,9,26,4,30,18.2,0,0,0,2.3000000000000003,94.49
2024,9,26,5,30,18.2,0,0,0,2.1,95.59
2024,9,26,6,30,18.3,0,0,0,1.9000000000000001,96.02
2024,9,26,7,30,18.400000000000002,0,0,0,1.9000000000000001,96.53
2024,9,26,8,30,18.6,0,0,0,1.9000000000000001,96.37
2024,9,26,9,30,18.7,0,0,0,1.9000000000000001,96.94
2024,9,26,10,30,18.900000000000002,0,0,0,2,96.8
2024,9,26,11,30,19.400000000000002,31,38,59,2.2,95.48
2024,9,26,12,30,20,50,50,1,2.3000000000000003,94.38
2024,9,26,13,30,20.5,46,46,0,2.4000000000000004,93.82000000000001
2024,9,26,14,30,20.900000000000002,63,63,0,2.6,93.33
2024,9,26,15,30,21.200000000000003,109,110,1,2.6,93.62
2024,9,26,16,30,21.6,96,96,0,2.6,93.33
2024,9,26,17,30,22.1,136,137,1,2.5,92.28
2024,9,26,18,30,22.5,228,238,15,2.4000000000000004,91.74
2024,9,26,19,30,22.900000000000002,193,204,19,2.3000000000000003,90.91
2024,9,26,20,30,23,162,173,28,2.2,91.5
2024,9,26,21,30,22.400000000000002,67,69,7,2.1,95.49
2024,9,26,22,30,21.6,7,7,9,2.1,98.63
2024,9,26,23,30,21.1,0,0,0,2,100
2024,9,27,0,30,20.900000000000002,0,0,0,1.8,100
2024,9,27,1,30,20.8,0,0,0,1.6,100
2024,9,27,2,30,20.700000000000003,0,0,0,1.4000000000000001,100
2024,9,27,3,30,20.6,0,0,0,1.1,100
2024,9,27,4,30,20.6,0,0,0,0.9,100
2024,9,27,5,30,20.5,0,0,0,0.6000000000000001,99.93
2024,9,27,6,30,20.400000000000002,0,0,0,0.4,99.68
2024,9,27,7,30,20,0,0,0,0.4,100
2024,9,27,8,30,19.6,0,0,0,0.6000000000000001,100
2024,9,27,9,30,19.200000000000003,0,0,0,1.1,100
2024,9,27,10,30,18.900000000000002,0,0,0,1.7000000000000002,100
2024,9,27,11,30,18.7,33,35,14,2.3000000000000003,98.49000000000001
2024,9,27,12,30,18.900000000000002,63,64,2,2.5,94.78
2024,9,27,13,30,19.700000000000003,100,101,2,2.4000000000000004,86.62
2024,9,27,14,30,20.6,198,207,15,2,74.68
2024,9,27,15,30,21.1,318,394,109,1.7000000000000002,68.92
2024,9,27,16,30,21.6,305,334,39,1.7000000000000002,66.28
2024,9,27,17,30,22,307,344,51,1.6,64.66
2024,9,27,18,30,22.200000000000003,290,323,50,1.4000000000000001,64.56
2024,9,27,19,30,22.1,111,113,3,1.5,66.2
2024,9,27,20,30,21.700000000000003,58,58,0,1.8,69.18
2024,9,27,21,30,20.8,50,50,2,2,75.26
2024,9,27,22,30,19.8,16,16,2,1.9000000000000001,81.59
2024,9,27,23,30,19.3,0,0,0,2,85.12
2024,9,28,0,30,19.1,0,0,0,2.1,88.32000000000001
2024,9,28,1,30,18.900000000000002,0,0,0,2.2,91.5
2024,9,28,2,30,18.8,0,0,0,2.3000000000000003,93.85000000000001
2024,9,28,3,30,18.7,0,0,0,2.4000000000000004,95.77
2024,9,28,4,30,18.7,0,0,0,2.6,96.72
2024,9,28,5,30,18.7,0,0,0,2.8000000000000003,97.2
2024,9,28,6,30,18.7,0,0,0,3.1,97.28
2024,9,28,7,30,18.7,0,0,0,3.3000000000000003,97.28
2024,9,28,8,30,18.6,0,0,0,3.5,97.63
2024,9,28,9,30,18.6,0,0,0,3.5,97.09
2024,9,28,10,30,18.5,0,0,0,3.6,97.19
2024,9,28,11,30,18.7,16,16,0,3.7,95.49
2024,9,28,12,30,19.200000000000003,64,114,165,3.7,93.28
2024,9,28,13,30,20,62,62,0,3.8000000000000003,89.66
2024,9,28,14,30,21.1,135,135,0,3.8000000000000003,83.69
2024,9,28,15,30,22,109,109,0,3.7,79.04
2024,9,28,16,30,22.5,132,132,0,3.7,76.77
2024,9,28,17,30,22.5,130,130,0,3.8000000000000003,76.34
2024,9,28,18,30,22.200000000000003,96,96,0,4,76.68
2024,9,28,19,30,21.6,81,81,0,4.1000000000000005,77.92
2024,9,28,20,30,20.6,69,180,280,4.2,80.81
2024,9,28,21,30,19.5,61,133,324,4.1000000000000005,84.39
2024,9,28,22,30,18.6,12,13,34,4,87.36
2024,9,28,23,30,18,0,0,0,3.9000000000000004,89.43
2024,9,29,0,30,17.6,0,0,0,3.8000000000000003,91.32000000000001
2024,9,29,1,30,17.400000000000002,0,0,0,3.7,92.94
2024,9,29,2,30,17.3,0,0,0,3.6,94.17
2024,9,29,3,30,17.3,0,0,0,3.6,94.68
2024,9,29,4,30,17.2,0,0,0,3.6,95.52
2024,9,29,5,30,17.1,0,0,0,3.6,96.15
2024,9,29,6,30,17,0,0,0,3.6,96.46000000000001
2024,9,29,7,30,16.900000000000002,0,0,0,3.5,96.48
2024,9,29,8,30,16.8,0,0,0,3.5,96.39
2024,9,29,9,30,16.7,0,0,0,3.4000000000000004,96.46000000000001
2024,9,29,10,30,16.6,0,0,0,3.3000000000000003,96.52
2024,9,29,11,30,16.900000000000002,36,37,13,3.4000000000000004,94.61
2024,9,29,12,30,17.3,25,25,0,3.6,93.16
2024,9,29,13,30,17.8,82,82,0,3.7,90.26
2024,9,29,14,30,18.3,59,59,0,3.7,86.61
2024,9,29,15,30,18.900000000000002,54,54,0,3.6,82.41
2024,9,29,16,30,19.3,66,66,0,3.4000000000000004,79.59
2024,9,29,17,30,19.5,83,83,0,3.3000000000000003,78.19
2024,9,29,18,30,19.5,87,87,0,3.1,78.09
2024,9,29,19,30,19.3,90,90,0,3,79.10000000000001
2024,9,29,20,30,18.900000000000002,48,48,0,2.8000000000000003,81.26
2024,9,29,21,30,18.3,15,15,0,2.6,84.69
2024,9,29,22,30,17.7,13,14,52,2.4000000000000004,88.35000000000001
2024,9,29,23,30,17.3,0,0,0,2.3000000000000003,89.94
2024,9,30,0,30,17,0,0,0,2.2,91.07000000000001
2024,9,30,1,30,16.8,0,0,0,2.2,91.76
2024,9,30,2,30,16.7,0,0,0,2.2,92.18
2024,9,30,3,30,16.6,0,0,0,2.2,92.79
2024,9,30,4,30,16.5,0,0,0,2.2,93.45
2024,9,30,5,30,16.400000000000002,0,0,0,2.2,94.06
2024,9,30,6,30,16.3,0,0,0,2.2,94.44
2024,9,30,7,30,16.2,0,0,0,2.2,94.75
2024,9,30,8,30,16.1,0,0,0,2.2,95.12
2024,9,30,9,30,16,0,0,0,2.2,95.39
2024,9,30,10,30,16,0,0,0,2.3000000000000003,94.82000000000001
2024,9,30,11,30,16.5,48,52,32,2.5,92.28
2024,9,30,12,30,17.400000000000002,127,145,60,2.7,88.61
2024,9,30,13,30,18.8,148,155,16,2.8000000000000003,81.79
2024,9,30,14,30,20.400000000000002,207,447,406,2.8000000000000003,71.56
2024,9,30,15,30,21.8,250,576,480,2.7,63.01
2024,9,30,16,30,22.6,87,727,890,2.6,59.11
2024,9,30,17,30,23.1,91,711,878,2.5,57.03
2024,9,30,18,30,23.3,182,556,581,2.5,56.14
2024,9,30,19,30,23.1,228,241,25,2.6,56.43
2024,9,30,20,30,22.5,115,292,458,2.6,58.11
2024,9,30,21,30,21,74,126,246,2.6,63.53
2024,9,30,22,30,19.200000000000003,9,10,52,2.3000000000000003,71.79
2024,9,30,23,30,18,0,0,0,2.1,77.17
2024,10,1,0,30,17.2,0,0,0,2.1,81.55
2024,10,1,1,30,16.5,0,0,0,2.1,86.01
2024,10,1,2,30,16.1,0,0,0,2.2,89.01
2024,10,1,3,30,15.9,0,0,0,2.3000000000000003,90.78
2024,10,1,4,30,15.9,0,0,0,2.4000000000000004,91.44
2024,10,1,5,30,15.9,0,0,0,2.5,92.45
2024,10,1,6,30,15.8,0,0,0,2.5,93.76
2024,10,1,7,30,15.700000000000001,0,0,0,2.5,94.79
2024,10,1,8,30,15.600000000000001,0,0,0,2.5,95.46000000000001
2024,10,1,9,30,15.5,0,0,0,2.5,95.99000000000001
2024,10,1,10,30,15.700000000000001,0,0,0,2.5,95
2024,10,1,11,30,16.400000000000002,39,40,8,2.8000000000000003,91.18
2024,10,1,12,30,17.5,112,119,25,3,84.51
2024,10,1,13,30,18.6,159,167,18,3.1,75.82000000000001
2024,10,1,14,30,19.6,253,378,212,3,68.48
2024,10,1,15,30,20.400000000000002,255,304,73,2.9000000000000004,63.53
2024,10,1,16,30,20.900000000000002,209,215,9,2.9000000000000004,61.04
2024,10,1,17,30,21.1,290,416,180,2.9000000000000004,60.06
2024,10,1,18,30,21.1,244,272,44,3,59.92
2024,10,1,19,30,20.8,263,318,104,3.1,61.230000000000004
2024,10,1,20,30,20.3,65,347,740,3,63.88
2024,10,1,21,30,19.200000000000003,23,23,0,2.9000000000000004,69.85000000000001
2024,10,1,22,30,17.8,11,12,88,2.7,78.93
2024,10,1,23,30,16.7,0,0,0,2.6,86.60000000000001
2024,10,2,0,30,16.3,0,0,0,2.7,91.29
2024,10,2,1,30,16.1,0,0,0,2.8000000000000003,94.53
2024,10,2,2,30,15.8,0,0,0,2.9000000000000004,97.68
2024,10,2,3,30,15.5,0,0,0,3,99.45
2024,10,2,4,30,15.4,0,0,0,3,98.4
2024,10,2,5,30,15.3,0,0,0,2.9000000000000004,97.02
2024,10,2,6,30,15.100000000000001,0,0,0,2.8000000000000003,95.92
2024,10,2,7,30,14.8,0,0,0,2.8000000000000003,95.52
2024,10,2,8,30,14.600000000000001,0,0,0,2.7,94.98
2024,10,2,9,30,14.200000000000001,0,0,0,2.5,95.97
2024,10,2,10,30,14.200000000000001,0,0,0,2.5,94.68
2024,10,2,11,30,15.100000000000001,24,46,213,2.6,88.4
2024,10,2,12,30,16.5,96,138,146,2.6,79.21000000000001
2024,10,2,13,30,17.7,210,226,35,2.4000000000000004,70.73
2024,10,2,14,30,18.7,284,411,218,2.1,64.49
2024,10,2,15,30,19.6,280,292,18,1.9000000000000001,59.61
2024,10,2,16,30,20.5,346,403,81,1.7000000000000002,55.49
2024,10,2,17,30,21.200000000000003,298,319,30,1.5,52.64
2024,10,2,18,30,21.5,261,368,169,1.5,51.77
2024,10,2,19,30,21.3,143,144,1,1.5,52.910000000000004
2024,10,2,20,30,20.700000000000003,61,61,0,1.5,55.71
2024,10,2,21,30,19.6,57,114,286,1.4000000000000001,61.26
2024,10,2,22,30,18.2,7,7,25,1.4000000000000001,69.64
2024,10,2,23,30,17.3,0,0,0,1.3,73.64
2024,10,3,0,30,16.7,0,0,0,1.2000000000000002,76.94
2024,10,3,1,30,16,0,0,0,1.1,80.89
2024,10,3,2,30,15.5,0,0,0,1.1,83.74
2024,10,3,3,30,15.200000000000001,0,0,0,1.1,85.67
2024,10,3,4,30,15.200000000000001,0,0,0,1.1,86.13
2024,10,3,5,30,15.200000000000001,0,0,0,1.2000000000000002,86.62
2024,10,3,6,30,15.200000000000001,0,0,0,1.2000000000000002,87.22
2024,10,3,7,30,15.200000000000001,0,0,0,1.2000000000000002,88.07000000000001
2024,10,3,8,30,15.3,0,0,0,1.1,88.34
2024,10,3,9,30,15.4,0,0,0,1.1,88.38
2024,10,3,10,30,15.600000000000001,0,0,0,0.9,87.47
2024,10,3,11,30,16.6,29,36,68,0.8,82.61
2024,10,3,12,30,18.2,92,93,2,0.6000000000000001,74.82000000000001
2024,10,3,13,30,19.6,146,148,5,0.5,66.38
2024,10,3,14,30,20.900000000000002,265,285,34,0.5,61.17
2024,10,3,15,30,21.900000000000002,334,384,75,0.7000000000000001,58.2
2024,10,3,16,30,22.6,336,374,54,0.9,56.83
2024,10,3,17,30,23.1,311,468,227,1.2000000000000002,55.28
2024,10,3,18,30,23.400000000000002,171,557,615,1.3,54.43
2024,10,3,19,30,23.3,73,500,825,1.5,54.77
2024,10,3,20,30,22.8,62,335,737,1.6,56.79
2024,10,3,21,30,21.1,45,152,554,1.9000000000000001,64.51
2024,10,3,22,30,19.1,9,10,81,2.2,74.12
2024,10,3,23,30,17.900000000000002,0,0,0,2.3000000000000003,79.92
2024,10,4,0,30,17.2,0,0,0,2,85.41
2024,10,4,1,30,16.6,0,0,0,1.8,90.36
2024,10,4,2,30,16,0,0,0,1.6,95.26
2024,10,4,3,30,15.600000000000001,0,0,0,1.5,98.33
2024,10,4,4,30,15.3,0,0,0,1.4000000000000001,100
2024,10,4,5,30,15,0,0,0,1.4000000000000001,100
2024,10,4,6,30,14.8,0,0,0,1.3,100
2024,10,4,7,30,14.600000000000001,0,0,0,1.3,100
2024,10,4,8,30,14.5,0,0,0,1.3,100
2024,10,4,9,30,14.5,0,0,0,1.3,100
2024,10,4,10,30,14.700000000000001,0,0,0,1.1,100
2024,10,4,11,30,16,31,64,331,0.9,92.93
2024,10,4,12,30,18.3,89,206,414,0.9,81.46000000000001
2024,10,4,13,30,20.3,187,336,333,1,72.26
2024,10,4,14,30,21.5,121,546,738,1.1,65.8
2024,10,4,15,30,22.200000000000003,241,517,417,1.3,62.35
2024,10,4,16,30,22.6,160,660,714,1.5,60.77
2024,10,4,17,30,22.8,245,360,167,1.5,60.31
2024,10,4,18,30,23,242,450,334,1.6,60
2024,10,4,19,30,22.8,208,368,311,1.6,61.300000000000004
2024,10,4,20,30,22,110,114,10,1.8,65.91
2024,10,4,21,30,20.8,82,100,95,2,73.72
2024,10,4,22,30,19.6,4,4,0,2.2,79.10000000000001
2024,10,4,23,30,19,0,0,0,2.1,83.27
2024,10,5,0,30,18.6,0,0,0,1.9000000000000001,86.86
2024,10,5,1,30,18.400000000000002,0,0,0,1.7000000000000002,89.14
2024,10,5,2,30,18.2,0,0,0,1.5,91.36
2024,10,5,3,30,18.1,0,0,0,1.4000000000000001,92.91
2024,10,5,4,30,17.900000000000002,0,0,0,1.2000000000000002,94.91
2024,10,5,5,30,17.900000000000002,0,0,0,1.2000000000000002,95.44
2024,10,5,6,30,17.7,0,0,0,1.2000000000000002,97.10000000000001
2024,10,5,7,30,17.6,0,0,0,1.2000000000000002,97.65
2024,10,5,8,30,17.5,0,0,0,1.2000000000000002,97.89
2024,10,5,9,30,17.3,0,0,0,1.2000000000000002,98.01
2024,10,5,10,30,17.1,0,0,0,1.3,97.32000000000001
2024,10,5,11,30,17.5,32,42,105,1.9000000000000001,92.77
2024,10,5,12,30,18.7,84,220,487,2.6,84.35000000000001
2024,10,5,13,30,20.3,95,405,701,3,71.29
2024,10,5,14,30,21.900000000000002,94,561,816,2.9000000000000004,58.9
2024,10,5,15,30,23,86,670,887,2.4000000000000004,52.57
2024,10,5,16,30,23.8,85,717,908,1.9000000000000001,49.39
2024,10,5,17,30,24.200000000000003,81,702,910,1.5,47.56
2024,10,5,18,30,24.3,76,629,896,1.4000000000000001,46.02
2024,10,5,19,30,24.1,69,500,849,1.3,45.18
2024,10,5,20,30,23.400000000000002,59,331,758,1.2000000000000002,45.76
2024,10,5,21,30,21.5,41,145,569,1.1,52.43
2024,10,5,22,30,19.1,6,6,61,1.1,63.88
2024,10,5,23,30,17.900000000000002,0,0,0,1.2000000000000002,66.98
2024,10,6,0,30,17.3,0,0,0,1.4000000000000001,68.71000000000001
2024,10,6,1,30,16.6,0,0,0,1.7000000000000002,70.97
2024,10,6,2,30,15.8,0,0,0,1.9000000000000001,74.32000000000001
2024,10,6,3,30,15.100000000000001,0,0,0,2.1,77.79
2024,10,6,4,30,14.4,0,0,0,2.1,81.08
2024,10,6,5,30,13.8,0,0,0,2.1,83.98
2024,10,6,6,30,13.200000000000001,0,0,0,2.1,86.67
2024,10,6,7,30,12.700000000000001,0,0,0,2,89.05
2024,10,6,8,30,12.3,0,0,0,1.9000000000000001,91.5
2024,10,6,9,30,11.9,0,0,0,1.8,95
2024,10,6,10,30,11.9,0,0,0,1.7000000000000002,96.31
2024,10,6,11,30,13.200000000000001,28,63,387,1.6,89.58
2024,10,6,12,30,15.9,51,243,696,1.5,76.06
2024,10,6,13,30,18.6,64,425,823,1.2000000000000002,59.550000000000004
2024,10,6,14,30,20.5,71,576,890,0.9,48.56
2024,10,6,15,30,21.6,72,677,925,0.9,45.07
2024,10,6,16,30,22.3,76,721,933,1.2000000000000002,44.22
2024,10,6,17,30,22.700000000000003,79,703,922,1.6,44.62
2024,10,6,18,30,22.8,78,624,891,1.9000000000000001,46.1
2024,10,6,19,30,22.5,74,493,834,2.2,48.67
2024,10,6,20,30,21.700000000000003,63,323,734,2.4000000000000004,52.82
2024,10,6,21,30,20.1,45,137,522,2.6,61.120000000000005
2024,10,6,22,30,18.5,6,5,42,2.7,71.63
2024,10,6,23,30,17.6,0,0,0,2.6,80.25
2024,10,7,0,30,17.2,0,0,0,2.5,86.78
2024,10,7,1,30,17,0,0,0,2.4000000000000004,91.54
2024,10,7,2,30,17,0,0,0,2.5,94.52
2024,10,7,3,30,17,0,0,0,2.5,96.16
2024,10,7,4,30,16.900000000000002,0,0,0,2.6,97.47
2024,10,7,5,30,16.8,0,0,0,2.7,98.05
2024,10,7,6,30,16.7,0,0,0,2.7,98.52
2024,10,7,7,30,16.8,0,0,0,2.8000000000000003,97.76
2024,10,7,8,30,17,0,0,0,2.8000000000000003,96.06
2024,10,7,9,30,17.3,0,0,0,3,94.66
2024,10,7,10,30,17.400000000000002,0,0,0,3.1,94.78
2024,10,7,11,30,17.8,14,15,15,3,93.36
2024,10,7,12,30,18.7,27,27,0,2.9000000000000004,89.35000000000001
2024,10,7,13,30,20,105,106,2,2.7,82.43
2024,10,7,14,30,21.400000000000002,197,310,201,2.2,72.60000000000001
2024,10,7,15,30,22.6,99,651,851,1.8,63.72
2024,10,7,16,30,23.5,139,625,708,1.7000000000000002,56.25
2024,10,7,17,30,23.900000000000002,133,649,768,1.7000000000000002,50.43
2024,10,7,18,30,23.8,141,553,679,1.8,47.050000000000004
2024,10,7,19,30,23.3,190,392,407,2,45.94
2024,10,7,20,30,22.400000000000002,72,311,687,2.2,46.980000000000004
2024,10,7,21,30,20.8,48,130,479,2.3000000000000003,50.72
2024,10,7,22,30,19,3,3,19,2.4000000000000004,56.03
2024,10,7,23,30,17.7,0,0,0,2.7,60.58
2024,10,8,0,30,16.8,0,0,0,2.8000000000000003,64.17
2024,10,8,1,30,16.2,0,0,0,2.7,66.78
2024,10,8,2,30,15.600000000000001,0,0,0,2.6,69.72
2024,10,8,3,30,15.100000000000001,0,0,0,2.6,71.94
2024,10,8,4,30,14.4,0,0,0,2.6,75.24
2024,10,8,5,30,13.700000000000001,0,0,0,2.5,78.25
2024,10,8,6,30,12.9,0,0,0,2.5,80.87
2024,10,8,7,30,12.4,0,0,0,2.3000000000000003,82.06
2024,10,8,8,30,11.9,0,0,0,2.3000000000000003,83.47
2024,10,8,9,30,11.5,0,0,0,2.2,84.9
2024,10,8,10,30,11.3,0,0,0,2.1,85.86
2024,10,8,11,30,12.200000000000001,28,59,363,2.1,80.88
2024,10,8,12,30,14.4,51,238,697,2.2,69.58
2024,10,8,13,30,16.400000000000002,62,421,833,2.1,54.980000000000004
2024,10,8,14,30,17.900000000000002,66,572,905,1.9000000000000001,45.9
2024,10,8,15,30,19,66,674,943,1.7000000000000002,40.18
2024,10,8,16,30,19.900000000000002,70,717,950,1.6,36.4
2024,10,8,17,30,20.5,129,662,799,1.6,34.81
2024,10,8,18,30,20.700000000000003,222,441,363,1.6,34.7
2024,10,8,19,30,20.700000000000003,212,277,133,1.7000000000000002,35.35
2024,10,8,20,30,20.200000000000003,106,263,459,1.7000000000000002,37.21
2024,10,8,21,30,18.5,66,104,226,1.7000000000000002,43.88
2024,10,8,22,30,16.5,1,1,0,1.7000000000000002,54.76
2024,10,8,23,30,15.5,0,0,0,1.9000000000000001,58.43
2024,10,9,0,30,14.9,0,0,0,2,61.59
2024,10,9,1,30,14.3,0,0,0,2.1,64.48
2024,10,9,2,30,13.8,0,0,0,2.2,66.7
2024,10,9,3,30,13.200000000000001,0,0,0,2.2,69.16
2024,10,9,4,30,12.700000000000001,0,0,0,2.2,71.54
2024,10,9,5,30,12.200000000000001,0,0,0,2.1,74.49
2024,10,9,6,30,11.600000000000001,0,0,0,2.1,78.57000000000001
2024,10,9,7,30,10.9,0,0,0,2,83.33
2024,10,9,8,30,10.200000000000001,0,0,0,1.9000000000000001,87.94
2024,10,9,9,30,9.700000000000001,0,0,0,1.8,90.7
2024,10,9,10,30,9.8,0,0,0,1.7000000000000002,89.49
2024,10,9,11,30,11.100000000000001,25,36,140,1.6,81.81
2024,10,9,12,30,13.5,87,154,253,1.5,69.76
2024,10,9,13,30,16.2,127,367,562,1.5,58.480000000000004
2024,10,9,14,30,18.2,98,548,812,1.8,47.57
2024,10,9,15,30,19.200000000000003,81,661,907,2,44.18
2024,10,9,16,30,19.8,82,704,919,2.1,42.59
2024,10,9,17,30,20.200000000000003,192,559,555,2.1,41.18
2024,10,9,18,30,20.400000000000002,113,573,771,2,40.17
2024,10,9,19,30,20.200000000000003,116,295,368,1.8,40.01
2024,10,9,20,30,19.700000000000003,126,201,222,1.7000000000000002,40.35
2024,10,9,21,30,18.1,46,95,306,1.6,43.75
2024,10,9,22,30,16,3,2,19,1.8,51.28
2024,10,9,23,30,14.700000000000001,0,0,0,2.2,55.59
2024,10,10,0,30,13.9,0,0,0,2.4000000000000004,58.29
2024,10,10,1,30,13.3,0,0,0,2.4000000000000004,60.56
2024,10,10,2,30,12.9,0,0,0,2.5,62.370000000000005
2024,10,10,3,30,12.600000000000001,0,0,0,3,64.03
2024,10,10,4,30,12.200000000000001,0,0,0,3.5,66.65
2024,10,10,5,30,11.3,0,0,0,3.7,71.7
2024,10,10,6,30,10.5,0,0,0,3.7,76.67
2024,10,10,7,30,9.9,0,0,0,3.6,80.07000000000001
2024,10,10,8,30,9.3,0,0,0,3.4000000000000004,83.02
2024,10,10,9,30,8.8,0,0,0,3.1,84.81
2024,10,10,10,30,8.5,0,0,0,2.9000000000000004,85.11
2024,10,10,11,30,9.1,24,56,407,3.1,80.47
2024,10,10,12,30,10.600000000000001,45,236,730,3.3000000000000003,70.82000000000001
2024,10,10,13,30,12.200000000000001,56,419,859,3.2,60.910000000000004
2024,10,10,14,30,13.8,62,570,923,3,52.79
2024,10,10,15,30,15.200000000000001,66,670,950,2.9000000000000004,47.15
2024,10,10,16,30,16.3,67,713,961,2.8000000000000003,43.37
2024,10,10,17,30,17,68,693,951,2.9000000000000004,41.300000000000004
2024,10,10,18,30,17.400000000000002,68,614,923,3,40.42
2024,10,10,19,30,17.400000000000002,64,480,865,3,40.980000000000004
2024,10,10,20,30,16.8,56,309,762,3.1,43.29
2024,10,10,21,30,15.5,38,123,545,2.9000000000000004,47.9
2024,10,10,22,30,13.8,0,0,5,2.8000000000000003,55.050000000000004
2024,10,10,23,30,12.600000000000001,0,0,0,2.9000000000000004,60.88
2024,10,11,0,30,11.8,0,0,0,2.9000000000000004,64.73
2024,10,11,1,30,11,0,0,0,2.9000000000000004,68.75
2024,10,11,2,30,10.200000000000001,0,0,0,2.9000000000000004,72.76
2024,10,11,3,30,9.4,0,0,0,2.8000000000000003,76.46000000000001
2024,10,11,4,30,8.8,0,0,0,2.7,78.74
2024,10,11,5,30,8.200000000000001,0,0,0,2.5,81.22
2024,10,11,6,30,7.800000000000001,0,0,0,2.4000000000000004,82.93
2024,10,11,7,30,7.5,0,0,0,2.2,84.37
2024,10,11,8,30,7.300000000000001,0,0,0,2,85.51
2024,10,11,9,30,7.2,0,0,0,1.9000000000000001,86.51
2024,10,11,10,30,7.300000000000001,0,0,0,1.8,86.8
2024,10,11,11,30,8.6,26,50,320,2,80.5
2024,10,11,12,30,11.100000000000001,55,221,644,2.2,69.2
2024,10,11,13,30,13.700000000000001,71,399,783,2.3000000000000003,59.75
2024,10,11,14,30,15.9,74,550,871,2.4000000000000004,52
2024,10,11,15,30,17.7,72,654,922,2.4000000000000004,45.02
2024,10,11,16,30,19.200000000000003,75,697,933,2.5,39.57
2024,10,11,17,30,20.3,85,674,903,2.5,36.1
2024,10,11,18,30,21,101,585,825,2.4000000000000004,34.58
2024,10,11,19,30,21.200000000000003,100,448,731,2.3000000000000003,35
2024,10,11,20,30,20.5,82,280,604,2,37.410000000000004
2024,10,11,21,30,18.2,49,105,373,1.9000000000000001,48.02
2024,10,11,22,30,16.1,0,0,0,2.1,55.13
2024,10,11,23,30,15.4,0,0,0,2.5,56.69
2024,10,12,0,30,15,0,0,0,2.6,58.68
2024,10,12,1,30,14.4,0,0,0,2.8000000000000003,61.75
2024,10,12,2,30,14.100000000000001,0,0,0,3,63.84
2024,10,12,3,30,13.8,0,0,0,3.1,66.33
2024,10,12,4,30,13.600000000000001,0,0,0,3.2,68.31
2024,10,12,5,30,13.5,0,0,0,3.2,69.88
2024,10,12,6,30,13.3,0,0,0,3.2,71.59
2024,10,12,7,30,13.200000000000001,0,0,0,3.2,72.45
2024,10,12,8,30,13.200000000000001,0,0,0,3.2,72.59
2024,10,12,9,30,13.3,0,0,0,3.1,71
2024,10,12,10,30,13.4,0,0,0,3,70.07000000000001
2024,10,12,11,30,14.4,27,44,238,3.1,66.01
2024,10,12,12,30,16.6,57,214,620,3.2,58.64
2024,10,12,13,30,18.900000000000002,69,397,792,3.3000000000000003,53.82
2024,10,12,14,30,20.6,73,551,882,3.3000000000000003,50.06
2024,10,12,15,30,21.8,72,656,933,2.9000000000000004,43.61
2024,10,12,16,30,22.6,70,703,956,2.5,38.77
2024,10,12,17,30,23,69,685,952,2.2,35.56
2024,10,12,18,30,23.1,67,607,929,2.1,33.65
2024,10,12,19,30,22.700000000000003,62,476,880,2,33.32
2024,10,12,20,30,21.8,54,304,777,1.8,34.730000000000004
2024,10,12,21,30,19.200000000000003,36,116,548,1.5,43.22
2024,10,12,22,30,16.5,0,0,0,1.5,53.42
2024,10,12,23,30,15.3,0,0,0,1.8,56.18
2024,10,13,0,30,14.4,0,0,0,2,57.71
2024,10,13,1,30,13.4,0,0,0,2,61.1
2024,10,13,2,30,12.4,0,0,0,1.8,65.87
2024,10,13,3,30,11.700000000000001,0,0,0,1.7000000000000002,68.64
2024,10,13,4,30,11.700000000000001,0,0,0,1.9000000000000001,69
2024,10,13,5,30,11.700000000000001,0,0,0,2,69.85000000000001
2024,10,13,6,30,11.700000000000001,0,0,0,2,71.64
