Month,Day,Hour,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Power
1,28,18,2.7,36,36,0,5.300000000000001,93.49,12.617712000000003
1,28,19,2.6,31,31,0,5.0,94.18,10.876691000000003
1,28,20,2.4000000000000004,15,49,133,4.6000000000000005,94.86,17.166611000000003
1,28,21,2.2,34,68,342,4.3,95.49,23.784496000000004
1,28,22,2.0,0,0,0,4.4,95.83,0.0
1,28,23,1.9,0,0,0,4.6000000000000005,95.56,0.0
1,29,9,1.4,0,0,0,3.7,94.56,0.0
1,29,10,1.3,0,0,0,3.5,95.1,0.0
1,29,11,1.2000000000000002,0,0,0,3.5,94.98,0.0
1,29,12,1.5,20,20,1,3.9,91.91,7.058800000000001
1,29,13,2.0,41,41,1,4.6000000000000005,89.31,14.402275000000001
1,29,14,2.6,101,101,1,5.0,84.26,35.11881100000001
1,29,15,3.1,58,74,36,5.0,81.16,25.767244
1,29,16,3.6,76,77,2,4.9,78.3,26.746027000000005
1,29,17,3.8,66,66,0,4.7,77.47,22.938828000000004
1,29,18,3.8,70,70,0,4.4,77.47,24.316460000000006
1,29,19,3.5,49,49,0,4.1000000000000005,79.3,17.088995000000004
1,29,20,2.9000000000000004,16,16,0,3.6,83.61,5.617664
1,29,21,2.0,49,50,6,3.3000000000000003,88.76,17.543500000000005
1,29,22,1.1,0,0,0,3.2,91.39,0.0
1,29,23,0.2,0,0,0,3.0,94.01,0.0
1,30,9,-2.4000000000000004,0,0,0,2.0,91.71,0.0
1,30,10,-2.3000000000000003,0,0,0,1.9,91.05,0.0
1,30,11,-1.9,0,0,0,1.9,88.92,0.0
1,30,12,-0.4,21,38,309,1.8,82.89,13.484908000000003
1,30,13,1.5,23,23,0,1.6,76.33,8.114515000000003
1,30,14,2.7,45,45,0,1.3,69.64,15.753915000000001
1,30,15,3.2,70,70,0,1.3,67.22,24.376940000000005
1,30,16,3.4000000000000004,60,60,0,1.4,67.62,20.904240000000005
1,30,17,3.5,59,59,0,1.5,68.63,20.549995000000003
1,30,18,3.2,65,65,0,1.7000000000000002,71.79,22.650355000000005
1,30,19,2.8000000000000003,63,63,0,2.0,75.84,21.995379000000003
1,30,20,2.0,54,54,1,2.1,83.66,18.937260000000006
1,30,21,1.2000000000000002,34,72,348,2.3000000000000003,88.27,25.274304000000008
1,30,22,0.8,0,0,0,2.4000000000000004,88.37,0.0
1,30,23,0.7000000000000001,0,0,0,2.5,88.9,0.0
1,31,9,0.5,0,0,0,2.4000000000000004,90.13,0.0
1,31,10,0.4,0,0,0,2.3000000000000003,89.47,0.0
1,31,11,0.5,0,0,0,2.2,88.05,0.0
1,31,12,1.2000000000000002,24,37,232,2.3000000000000003,85.22,13.046459000000002
1,31,13,2.2,33,33,0,2.2,82.22,11.594451000000003
1,31,14,2.8000000000000003,114,114,1,2.0,79.10000000000001,39.539532
1,31,15,3.4000000000000004,102,102,0,1.8,76.7,35.34442800000001
1,31,16,3.7,88,88,0,1.6,75.69,30.510656000000004
1,31,17,4.0,81,81,0,1.3,74.15,28.074195000000007
1,31,18,4.0,83,83,0,0.9,73.58,28.759915000000007
1,31,19,3.9,54,54,0,0.7000000000000001,74.19,18.789516000000006
1,31,20,3.3000000000000003,37,37,0,0.7000000000000001,81.16,12.934571000000002
1,31,21,2.4000000000000004,31,67,323,0.8,83.33,23.418443000000003
1,31,22,1.8,0,0,0,0.9,81.52,0.0
1,31,23,1.3,0,0,0,0.9,83.16,0.0
2,1,9,0.4,0,0,0,1.3,93.13,0.0
2,1,10,0.5,0,0,0,1.4,93.12,0.0
2,1,11,0.7000000000000001,0,0,0,1.7000000000000002,92.45,0.0
2,1,12,1.4,22,22,3,2.1,90.56,7.765868000000001
2,1,13,2.5,86,130,193,2.5,88.75,45.05150000000001
2,1,14,3.7,156,184,76,2.7,87.03,63.000128000000004
2,1,15,4.800000000000001,120,121,2,2.9000000000000004,85.08,41.580803
2,1,16,5.7,112,112,0,2.9000000000000004,82.57000000000001,38.388224
2,1,17,6.2,211,218,14,2.9000000000000004,81.17,73.52311600000002
2,1,18,6.300000000000001,133,137,9,2.5,81.66,46.684531000000014
2,1,19,6.0,44,44,0,2.0,85.48,15.196720000000001
2,1,20,4.9,48,50,7,1.6,93.54,17.334700000000005
2,1,21,3.9,34,52,153,1.5,94.68,18.098288000000004
2,1,22,3.5,0,0,0,1.6,94.33,0.0
2,1,23,3.5,0,0,0,1.6,94.36,0.0
2,2,9,2.9000000000000004,0,0,0,1.2000000000000002,97.47,0.0
2,2,10,3.3000000000000003,0,0,0,1.0,94.85,0.0
2,2,11,3.6,0,0,0,0.7000000000000001,93.81,0.0
2,2,12,4.0,23,23,0,0.4,91.89,8.031715
2,2,13,4.6000000000000005,13,13,0,0.4,91.54,4.534283000000001
2,2,14,5.1000000000000005,26,26,0,0.8,90.7,9.034636
2,2,15,5.4,36,36,0,1.4,90.48,12.477744000000005
2,2,16,5.6000000000000005,65,65,0,2.0,89.97,22.425715000000004
2,2,17,5.7,91,91,0,2.5,88.87,31.276427000000005
2,2,18,5.800000000000001,129,129,0,2.9000000000000004,87.44,44.09774700000001
2,2,19,5.800000000000001,71,71,0,3.0,86.61,24.456163000000007
2,2,20,5.2,28,28,0,3.2,89.38,9.723056000000001
2,2,21,4.2,54,56,17,3.3000000000000003,92.25,19.456192
2,2,22,3.2,0,0,0,3.4000000000000004,93.77,0.0
2,2,23,2.4000000000000004,0,0,0,3.3000000000000003,96.05,0.0
2,3,9,-1.2000000000000002,0,0,0,3.5,90.71,0.0
2,3,10,-1.4,0,0,0,3.5,90.18,0.0
2,3,11,-1.3,0,0,0,3.6,88.09,0.0
2,3,12,-0.5,25,47,333,3.9,83.96000000000001,16.666435
2,3,13,0.6000000000000001,50,208,680,4.1000000000000005,78.17,71.92140800000001
2,3,14,1.7000000000000002,60,368,828,4.1000000000000005,71.74,124.013056
2,3,15,2.6,65,492,901,3.9,67.71000000000001,162.41707200000005
2,3,16,3.4000000000000004,68,561,930,3.7,65.24,182.80689900000004
2,3,17,4.0,68,569,931,3.6,63.940000000000005,184.71731500000007
2,3,18,4.3,65,519,913,3.5,64.18,169.42910700000004
2,3,19,4.2,60,412,857,3.4000000000000004,66.55,136.54174400000002
2,3,20,3.2,51,263,752,3.0,74.83,89.30349100000001
2,3,21,1.4,32,96,514,2.7,86.01,33.567744000000005
2,3,22,0.5,0,0,0,2.7,84.37,0.0
2,3,23,0.2,0,0,0,2.8000000000000003,86.10000000000001,0.0
2,4,9,-1.6,0,0,0,2.9000000000000004,87.48,0.0
2,4,10,-1.8,0,0,0,2.9000000000000004,87.58,0.0
2,4,11,-1.6,0,0,0,2.9000000000000004,84.13,0.0
2,4,12,-0.6000000000000001,23,52,417,3.1,79.12,18.435248
2,4,13,0.8,42,216,739,3.2,69.2,74.54764800000002
2,4,14,2.0,51,377,868,3.0,62.93,126.73043500000001
2,4,15,3.3000000000000003,55,499,930,2.8000000000000003,60.38,164.06770700000004
2,4,16,4.3,58,569,956,2.7,60.46,184.47150700000003
2,4,17,5.2,60,580,957,2.7,61.06,186.99896
2,4,18,5.7,61,530,935,2.5,62.93,171.68926000000002
2,4,19,5.7,56,424,888,2.1,67.4,139.37388800000005
2,4,20,4.4,47,274,791,1.7000000000000002,81.59,92.42951600000004
2,4,21,2.7,31,103,564,1.6,84.61,35.79013100000001
2,4,22,1.7000000000000002,0,0,0,1.6,82.4,0.0
2,4,23,1.2000000000000002,0,0,0,1.7000000000000002,84.97,0.0
2,5,9,-1.4,0,0,0,2.9000000000000004,88.14,0.0
2,5,10,-1.6,0,0,0,3.0,87.9,0.0
2,5,11,-1.4,0,0,0,3.2,84.26,0.0
2,5,12,-0.5,23,55,443,3.5,78.22,19.483475000000006
2,5,13,0.7000000000000001,41,222,757,3.7,69.17,76.59044400000002
2,5,14,1.9,49,384,882,3.6,60.96,129.01785600000002
2,5,15,3.0,54,504,935,3.3000000000000003,57.01,165.81600000000003
2,5,16,3.9,56,574,961,2.9000000000000004,55.99,186.29399600000002
2,5,17,4.5,58,585,963,2.8000000000000003,56.94,189.06907500000003
2,5,18,4.800000000000001,57,532,937,2.8000000000000003,59.16,172.97873600000005
2,5,19,4.6000000000000005,55,427,889,2.7,63.6,140.97874700000003
2,5,20,3.4000000000000004,47,278,795,2.6,73.95,94.12913200000003
2,5,21,1.6,32,108,575,2.8000000000000003,83.4,37.67428800000001
2,5,22,0.5,0,0,0,3.3000000000000003,83.02,0.0
2,5,23,0.0,0,0,0,3.5,84.93,0.0
2,6,9,-2.6,0,0,0,3.1,83.69,0.0
2,6,10,-2.8000000000000003,0,0,0,3.2,84.3,0.0
2,6,11,-2.6,0,0,0,3.4000000000000004,82.54,0.0
2,6,12,-1.7000000000000002,22,56,438,3.7,77.97,19.931968
2,6,13,-0.3,40,222,746,3.9,70.78,76.91012400000001
2,6,14,1.0,50,383,869,3.7,66.67,129.19547500000004
2,6,15,2.1,56,509,933,3.5,64.28,168.00613900000002
2,6,16,2.9000000000000004,58,579,959,3.3000000000000003,63.31,188.62025100000005
2,6,17,3.5,60,590,960,3.1,63.34,191.40190000000007
2,6,18,3.7,62,540,936,3.0,64.9,176.24088000000003
2,6,19,3.6,58,431,880,2.8000000000000003,67.71000000000001,142.842451
2,6,20,2.6,51,281,779,2.4000000000000004,76.48,95.43069100000002
2,6,21,1.0,34,109,549,2.2,86.91,38.11239500000001
2,6,22,0.3,0,0,0,2.3000000000000003,84.55,0.0
2,6,23,0.3,0,0,0,2.4000000000000004,85.67,0.0
2,7,9,-1.8,0,0,0,2.3000000000000003,93.43,0.0
2,7,10,-2.0,0,0,0,2.4000000000000004,93.68,0.0
2,7,11,-1.8,0,0,0,2.5,90.93,0.0
2,7,12,-0.7000000000000001,26,59,419,2.7,84.89,20.906827000000003
2,7,13,1.3,45,226,731,2.8000000000000003,77.28,77.734508
2,7,14,3.2,55,388,858,2.8000000000000003,70.44,129.56561600000003
2,7,15,4.5,60,511,920,2.6,66.36,166.85427500000006
2,7,16,5.4,63,579,941,2.4000000000000004,64.1,186.53585100000004
2,7,17,6.0,65,590,943,2.2,63.45,189.27790000000005
2,7,18,6.300000000000001,101,510,794,2.0,64.3,165.22878000000003
2,7,19,6.2,61,431,865,1.6,67.86,141.228787
2,7,20,5.5,53,281,763,1.2000000000000002,77.67,94.25723500000002
2,7,21,4.800000000000001,43,102,419,1.1,71.55,35.138796000000006
2,7,22,4.4,0,0,0,0.9,69.28,0.0
2,7,23,4.2,0,0,0,0.9,69.91,0.0
2,8,9,1.6,0,0,0,1.3,83.52,0.0
2,8,10,1.3,0,0,0,1.2000000000000002,84.81,0.0
2,8,11,1.3,0,0,0,0.9,84.48,0.0
2,8,12,2.3000000000000003,28,57,353,0.7000000000000001,82.48,19.957011
2,8,13,3.9,53,222,673,0.7000000000000001,77.97,75.56746800000002
2,8,14,5.9,63,384,818,0.6000000000000001,70.36,126.80601600000001
2,8,15,7.5,65,508,895,0.6000000000000001,62.52,163.74872000000005
2,8,16,8.4,69,576,917,0.7000000000000001,59.1,183.15878400000005
2,8,17,8.8,103,567,828,0.9,59.92,180.19997100000003
2,8,18,8.8,257,416,305,1.0,63.51,135.03692800000002
2,8,19,8.0,173,327,357,1.1,70.99,107.83315500000002
2,8,20,6.0,142,197,181,1.2000000000000002,85.42,66.68351500000001
2,8,21,4.1000000000000005,28,33,32,1.5,88.74,11.504163000000002
2,8,22,3.0,0,0,0,1.7000000000000002,91.19,0.0
2,8,23,2.5,0,0,0,1.8,94.51,0.0
2,9,9,2.9000000000000004,0,0,0,1.7000000000000002,99.1,0.0
2,9,10,3.0,0,0,0,1.9,98.76,0.0
2,9,11,3.3000000000000003,0,0,0,2.1,97.49,0.0
2,9,12,3.8,48,52,51,2.3000000000000003,95.7,18.105776000000002
2,9,13,4.7,49,49,1,2.6,93.13,17.004323000000003
2,9,14,5.800000000000001,189,236,118,2.9000000000000004,90.76,79.538608
2,9,15,6.9,162,440,557,3.3000000000000003,88.8,143.55616000000003
2,9,16,8.0,78,583,907,3.4000000000000004,85.77,185.53683500000002
2,9,17,8.9,81,589,899,3.2,83.26,186.52393100000003
2,9,18,9.3,81,535,866,3.0,82.7,170.41515500000006
2,9,19,9.3,75,428,808,2.8000000000000003,84.02,138.39294400000003
2,9,20,8.3,139,182,139,2.5,91.54,61.12615600000001
2,9,21,6.5,41,111,474,2.3000000000000003,99.92,37.92259500000001
2,9,22,5.300000000000001,1,1,11,2.3000000000000003,100.0,0.34832300000000005
2,9,23,5.0,0,0,0,2.1,100.0,0.0
2,10,9,3.7,0,0,0,1.7000000000000002,97.92,0.0
2,10,10,3.5,0,0,0,1.5,98.05,0.0
2,10,11,3.6,0,0,0,1.5,96.68,0.0
2,10,12,4.2,35,58,248,1.6,93.81,20.145836000000003
2,10,13,5.4,121,131,38,1.7000000000000002,90.77,44.84509900000001
2,10,14,7.1000000000000005,180,293,283,1.9,88.16,97.44916300000001
2,10,15,8.6,239,289,99,1.8,87.18,95.54657900000001
2,10,16,9.4,229,249,35,1.7000000000000002,87.21000000000001,82.48349100000003
2,10,17,9.9,175,180,9,1.7000000000000002,87.89,60.055920000000015
2,10,18,10.1,146,149,5,1.8,89.61,49.877899000000006
2,10,19,10.1,153,160,17,1.9,91.38,53.48096000000002
2,10,20,9.5,120,126,20,2.0,95.86,42.41790000000001
2,10,21,8.5,42,44,11,2.1,99.06,15.03832
2,10,22,8.0,2,2,14,2.2,99.48,0.6887800000000002
2,10,23,7.800000000000001,0,0,0,2.1,100.0,0.0
2,11,9,5.4,0,0,0,2.0,95.83,0.0
2,11,10,4.9,0,0,0,2.1,93.39,0.0
2,11,11,4.5,0,0,0,2.1,91.55,0.0
2,11,12,4.7,38,56,186,2.0,88.53,19.415872
2,11,13,5.300000000000001,83,85,7,2.1,84.87,29.28615500000001
2,11,14,5.9,132,136,10,2.1,79.31,46.42822400000001
2,11,15,6.300000000000001,96,97,1,1.8,75.61,33.228611
2,11,16,6.6000000000000005,131,132,2,1.6,74.45,44.95339200000001
2,11,17,6.800000000000001,136,138,3,1.5,74.36,46.91972400000001
2,11,18,7.1000000000000005,175,181,12,1.5,74.41,61.11121100000001
2,11,19,7.4,206,245,88,1.4,74.19,81.90815500000002
2,11,20,6.800000000000001,146,163,55,1.1,79.54,55.236299
2,11,21,5.4,43,46,21,1.0,91.9,15.923084000000003
2,11,22,4.3,3,2,27,1.1,88.7,0.6994360000000002
2,11,23,3.9,0,0,0,1.0,89.2,0.0
2,12,9,-0.1,0,0,0,1.9,91.33,0.0
2,12,10,-0.1,0,0,0,1.8,90.57,0.0
2,12,11,0.5,0,0,0,1.7000000000000002,86.51,0.0
2,12,12,1.8,52,56,45,1.7000000000000002,83.38,19.649728
2,12,13,3.3000000000000003,124,182,217,1.7000000000000002,76.83,62.436556
2,12,14,4.7,195,282,212,1.5,71.03,94.90484400000004
2,12,15,5.9,171,436,516,1.2000000000000002,67.64,142.95742400000006
2,12,16,6.9,225,460,412,1.1,66.4,149.66744000000003
2,12,17,7.4,255,384,222,1.1,67.87,125.97657600000004
2,12,18,7.7,253,333,148,1.0,68.68,109.86569100000001
2,12,19,7.5,214,248,76,0.7000000000000001,70.11,82.84192
2,12,20,6.800000000000001,113,117,13,0.7000000000000001,75.98,39.890331
2,12,21,5.800000000000001,53,58,34,0.8,82.2,20.012204
2,12,22,5.1000000000000005,2,2,0,0.6000000000000001,78.55,0.6971320000000001
2,12,23,4.3,0,0,0,0.7000000000000001,82.16,0.0
2,13,9,1.1,0,0,0,4.6000000000000005,95.41,0.0
2,13,10,0.8,0,0,0,5.300000000000001,95.66,0.0
2,13,11,0.7000000000000001,0,0,0,5.5,95.0,0.0
2,13,12,0.8,55,57,21,5.300000000000001,93.85,20.080131
2,13,13,1.0,29,29,0,5.2,93.38,10.244395
2,13,14,1.1,19,19,0,5.7,93.5,6.717659
2,13,15,1.3,61,61,0,5.9,92.89,21.434363000000005
2,13,16,1.5,57,57,0,5.6000000000000005,92.97,20.022675
2,13,17,2.0,120,121,1,5.300000000000001,90.97,42.068675000000006
2,13,18,2.4000000000000004,263,288,46,5.0,88.73,97.80019200000002
2,13,19,2.7,95,95,1,4.7,86.59,33.04451500000001
2,13,20,2.5,130,131,2,4.2,87.08,45.39215500000001
2,13,21,1.7000000000000002,57,83,161,3.6,90.66,29.03481100000001
2,13,22,0.7000000000000001,6,5,52,3.2,90.09,1.7738350000000005
2,13,23,0.1,0,0,0,3.1,90.55,0.0
2,14,9,-1.8,0,0,0,5.0,84.65,0.0
2,14,10,-2.3000000000000003,0,0,0,4.800000000000001,83.65,0.0
2,14,11,-2.4000000000000004,0,0,0,4.800000000000001,81.11,0.0
2,14,12,-2.1,33,88,514,5.1000000000000005,78.33,31.245632000000004
2,14,13,-1.7000000000000002,57,275,790,5.4,74.4,95.17007500000003
2,14,14,-1.4,71,449,904,5.5,70.63,151.67713900000004
2,14,15,-0.9,79,580,960,5.5,69.19,192.09368
2,14,16,-0.3,82,655,988,5.5,68.75,214.15683500000006
2,14,17,0.3,83,666,990,5.4,68.74,216.84826800000005
2,14,18,0.6000000000000001,81,613,972,5.300000000000001,70.04,200.78876300000002
2,14,19,0.6000000000000001,73,500,931,5.2,71.8,166.318
2,14,20,0.2,58,338,849,4.800000000000001,74.37,115.08967600000001
2,14,21,-0.9,39,151,665,4.5,79.24,52.92565100000001
2,14,22,-1.9,7,6,84,4.4,79.77,2.1507960000000006
2,14,23,-2.6,0,0,0,4.3,80.49,0.0
2,15,9,-5.300000000000001,0,0,0,2.9000000000000004,85.12,0.0
2,15,10,-5.4,0,0,0,2.7,85.60000000000001,0.0
2,15,11,-4.9,0,0,0,2.6,82.01,0.0
2,15,12,-3.2,35,84,438,2.5,73.26,29.97355200000001
2,15,13,-1.2000000000000002,58,280,791,2.3000000000000003,67.4,96.63584000000002
2,15,14,0.0,87,446,850,1.9,64.07000000000001,149.82478000000003
2,15,15,0.9,86,581,940,1.6,60.73,190.89277900000005
2,15,16,1.6,169,621,773,1.4,60.81,202.29137100000003
2,15,17,1.9,320,540,371,1.4,61.72,177.64056000000005
2,15,18,1.9,331,481,271,1.8,63.64,159.50873900000002
2,15,19,1.7000000000000002,274,302,60,2.2,68.85000000000001,102.66852400000002
2,15,20,1.2000000000000002,182,192,31,2.5,76.81,66.36134400000002
2,15,21,0.7000000000000001,85,89,22,2.9000000000000004,80.24,31.237843000000005
2,15,22,0.6000000000000001,4,4,0,3.4000000000000004,80.73,1.4198240000000002
2,15,23,0.7000000000000001,0,0,0,3.7,82.13,0.0
2,16,9,0.2,0,0,0,5.7,81.57000000000001,0.0
2,16,10,-0.2,0,0,0,5.6000000000000005,78.56,0.0
2,16,11,-0.2,0,0,0,5.300000000000001,76.17,0.0
2,16,12,0.5,30,94,558,5.300000000000001,74.27,32.9987
2,16,13,1.4,48,279,808,5.6000000000000005,72.22,95.25869100000001
2,16,14,2.0,63,448,901,5.6000000000000005,68.69,149.16608000000002
2,16,15,2.4000000000000004,74,570,933,5.300000000000001,67.14,186.32958000000002
2,16,16,2.8000000000000003,76,643,961,4.9,66.6,207.71021900000005
2,16,17,3.1,77,650,958,4.6000000000000005,65.78,209.48590000000004
2,16,18,3.3000000000000003,75,598,938,4.2,65.0,193.95412400000004
2,16,19,3.1,72,487,886,3.8,65.92,160.52542700000004
2,16,20,2.5,65,330,785,3.2,69.94,111.39150000000004
2,16,21,1.3,47,146,565,2.7,78.48,50.74346800000001
2,16,22,0.5,6,6,53,2.3000000000000003,79.07000000000001,2.1300600000000003
2,16,23,0.5,0,0,0,1.9,77.5,0.0
2,17,9,-1.0,0,0,0,2.0,92.52,0.0
2,17,10,-1.0,0,0,0,2.0,93.22,0.0
2,17,11,-0.7000000000000001,0,0,0,1.9,91.43,0.0
2,17,12,0.0,35,35,1,1.9,89.3,12.404875000000004
2,17,13,0.6000000000000001,71,74,11,1.7000000000000002,88.69,26.033644000000002
2,17,14,0.9,73,73,0,1.8,87.51,25.653587
2,17,15,1.2000000000000002,205,208,6,2.4000000000000004,85.53,71.74169600000002
2,17,16,1.4,61,61,0,3.2,83.23,21.425579000000003
2,17,17,1.4,175,181,10,3.9,80.51,62.59685900000001
2,17,18,1.2000000000000002,97,99,4,4.5,77.69,34.63188300000001
2,17,19,0.8,149,166,36,4.800000000000001,75.79,57.66474800000001
2,17,20,0.2,123,250,372,4.6000000000000005,76.63,86.11550000000001
2,17,21,-0.9,74,110,199,4.1000000000000005,80.39,38.758060000000015
2,17,22,-2.0,9,9,97,3.8,81.86,3.2262750000000007
2,17,23,-2.9000000000000004,0,0,0,3.6,83.19,0.0
2,18,9,-6.0,0,0,0,3.1,82.45,0.0
2,18,10,-6.0,0,0,0,3.3000000000000003,83.64,0.0
2,18,11,-5.2,0,0,0,3.7,78.36,0.0
2,18,12,-3.2,35,101,531,4.5,72.25,35.962363
2,18,13,-1.5,60,290,780,5.2,71.45,100.08190000000002
2,18,14,-0.5,75,465,892,5.7,69.86,156.14467500000006
2,18,15,0.4,83,597,950,5.800000000000001,68.86,196.14972300000005
2,18,16,1.2000000000000002,89,668,966,5.800000000000001,68.15,216.57361600000004
2,18,17,2.0,90,678,966,5.6000000000000005,67.98,218.72958000000006
2,18,18,2.5,90,625,945,5.4,69.16,202.67187500000003
2,18,19,2.8000000000000003,81,511,900,5.0,70.51,168.10520300000005
2,18,20,2.5,69,348,806,4.5,74.4,117.18552000000003
2,18,21,1.7000000000000002,47,161,618,3.9,80.33,55.755427000000005
2,18,22,1.0,9,10,100,3.6,81.91,3.541100000000001
2,18,23,0.6000000000000001,0,0,0,3.4000000000000004,84.26,0.0
2,19,9,-2.1,0,0,0,3.0,87.46000000000001,0.0
2,19,10,-2.2,0,0,0,3.1,88.04,0.0
2,19,11,-1.8,0,0,0,3.2,83.51,0.0
2,19,12,-0.6000000000000001,36,107,555,3.5,77.94,37.66924300000001
2,19,13,0.4,59,304,820,3.6,71.19,103.89017600000001
2,19,14,1.0,74,479,917,3.4000000000000004,65.69,159.50939500000004
2,19,15,1.6,89,606,946,3.2,63.81,197.81415600000005
2,19,16,2.2,98,682,966,3.1,62.64,219.70084400000002
2,19,17,2.6,96,693,973,3.0,62.120000000000005,222.50220300000007
2,19,18,2.8000000000000003,91,639,959,2.8000000000000003,62.04,206.53310700000006
2,19,19,2.7,84,525,915,2.6,63.08,172.45567500000004
2,19,20,2.0,68,362,837,2.1,67.71000000000001,121.93246000000002
2,19,21,0.2,45,171,668,1.9,79.76,59.51090700000001
2,19,22,-1.2000000000000002,11,12,130,2.0,74.63,4.286256000000001
2,19,23,-1.8,0,0,0,2.0,75.22,0.0
2,20,9,-5.5,0,0,0,3.1,78.84,0.0
2,20,10,-5.7,0,0,0,3.0,79.67,0.0
2,20,11,-5.2,0,0,0,3.1,76.69,0.0
2,20,12,-3.5,33,110,580,3.2,67.6,39.16990000000001
2,20,13,-1.7000000000000002,50,298,816,3.1,61.73,102.821324
2,20,14,-0.3,60,470,917,2.8000000000000003,58.69,157.58254000000002
2,20,15,0.7000000000000001,66,598,966,2.4000000000000004,56.97,196.19303600000003
2,20,16,1.5,71,672,986,2.0,55.370000000000005,217.45920000000004
2,20,17,2.0,72,682,987,1.6,53.96,219.89726000000005
2,20,18,2.3000000000000003,89,618,918,1.2000000000000002,53.16,200.77460400000004
2,20,19,2.3000000000000003,69,517,921,1.0,52.43,170.31169100000005
2,20,20,1.7000000000000002,61,357,833,1.0,55.870000000000005,120.48285900000002
2,20,21,0.3,45,170,648,1.3,69.15,59.14606000000002
2,20,22,-1.1,10,12,118,1.5,68.75,4.284528000000001
2,20,23,-1.8,0,0,0,1.6,73.72,0.0
2,21,9,-3.2,0,0,0,2.3000000000000003,85.54,0.0
2,21,10,-3.5,0,0,0,2.3000000000000003,88.79,0.0
2,21,11,-2.5,0,0,0,2.3000000000000003,83.81,0.0
2,21,12,-0.4,48,59,82,2.4000000000000004,79.28,20.881339000000004
2,21,13,1.6,129,131,5,2.5,75.14,45.56193100000001
2,21,14,2.8000000000000003,214,223,20,2.6,72.35000000000001,76.25105900000001
2,21,15,3.4000000000000004,212,214,3,2.5,71.42,73.07543600000001
2,21,16,3.9,254,256,4,2.4000000000000004,70.45,86.74918400000003
2,21,17,4.1000000000000005,197,198,1,2.3000000000000003,70.62,67.55482800000001
2,21,18,4.1000000000000005,263,311,82,2.1,71.19,104.52741100000003
2,21,19,3.7,233,307,151,2.1,73.45,103.41509900000001
2,21,20,2.9000000000000004,177,251,206,1.9,78.09,85.47277900000003
2,21,21,1.4,46,46,0,1.8,88.18,16.188044000000005
2,21,22,0.5,8,8,0,1.8,86.8,2.8393600000000006
2,21,23,0.3,0,0,0,1.7000000000000002,86.57000000000001,0.0
2,22,9,-0.9,0,0,0,0.9,86.62,0.0
2,22,10,-1.2000000000000002,0,0,0,1.0,88.69,0.0
2,22,11,-0.5,0,0,0,1.2000000000000002,84.52,0.0
2,22,12,1.3,40,96,394,1.6,81.72,33.58156800000001
2,22,13,2.8000000000000003,133,224,290,2.0,78.53,76.58291200000001
2,22,14,3.7,192,372,395,2.2,75.62,124.22270400000002
2,22,15,4.6000000000000005,105,562,815,2.5,73.35000000000001,182.13633200000004
2,22,16,5.2,169,594,686,2.8000000000000003,73.63,191.13850800000003
2,22,17,5.5,270,470,319,2.9000000000000004,75.25,153.6571
2,22,18,5.4,229,264,59,2.9000000000000004,78.25,88.79481600000001
2,22,19,4.800000000000001,243,293,100,2.8000000000000003,83.68,98.41957900000001
2,22,20,3.8,146,199,145,2.6,90.42,67.97302700000002
2,22,21,3.0,44,45,6,2.6,93.55,15.734475000000002
2,22,22,2.6,7,8,30,2.7,95.55,2.8151680000000003
2,22,23,2.3000000000000003,0,0,0,2.5,96.86,0.0
2,23,9,3.3000000000000003,0,0,0,1.6,99.72,0.0
2,23,10,3.2,0,0,0,1.4,100.0,0.0
2,23,11,3.3000000000000003,0,0,0,1.4,99.29,0.0
2,23,12,3.7,55,72,114,1.5,96.51,25.015104000000008
2,23,13,4.3,43,68,78,1.4,94.52,23.578864000000003
2,23,14,5.1000000000000005,172,185,28,1.2000000000000002,92.19,62.96123500000001
2,23,15,5.800000000000001,249,291,75,1.0,91.08,97.35492300000003
2,23,16,6.0,130,131,2,1.0,91.36,44.731915000000015
2,23,17,6.0,155,157,3,1.1,92.08,53.42631500000001
2,23,18,6.0,72,72,0,1.4,92.3,24.776640000000008
2,23,19,5.7,102,102,1,1.6,94.09,35.00660400000001
2,23,20,5.0,87,88,3,1.6,96.69,30.345920000000007
2,23,21,4.2,32,32,0,1.6,97.8,11.152384000000001
2,23,22,3.6,13,14,52,1.5,98.67,4.902604
2,23,23,3.4000000000000004,0,0,0,1.4,98.66,0.0
2,24,9,1.2000000000000002,0,0,0,3.2,98.49,0.0
2,24,10,1.0,0,0,0,3.3000000000000003,97.86,0.0
2,24,11,1.1,0,0,0,3.5,94.79,0.0
2,24,12,1.6,17,40,152,4.0,88.92,14.075840000000003
2,24,13,1.9,56,57,4,4.1000000000000005,82.16,19.989843
2,24,14,2.4000000000000004,124,128,9,4.0,73.27,44.388352000000005
2,24,15,3.1,248,322,129,3.9,65.66,108.52881200000002
2,24,16,3.9,312,354,67,3.9,60.71,118.39671600000001
2,24,17,4.3,81,687,950,3.8,58.91,219.07949100000002
2,24,18,4.4,80,635,932,3.7,58.48,203.89151500000003
2,24,19,4.0,74,524,891,3.7,59.71,171.16984000000002
2,24,20,3.2,64,368,815,3.5,62.4,123.21817600000001
2,24,21,1.6,48,182,641,3.3000000000000003,69.4,62.882092000000014
2,24,22,0.0,15,19,155,3.2,76.96000000000001,6.747755000000001
2,24,23,-0.9,0,0,0,3.4000000000000004,79.39,0.0
